City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Ashland,US,2021-04-14 15:24:44,40.8167,-82.2665,55.0,59,86,1.92
275,Codrington,AU,2021-04-14 15:27:29,-38.2667,141.9667,54.36,79,76,10.76
276,Champerico,GT,2021-04-14 15:27:29,14.3,-91.9167,87.8,62,0,4.41
277,Luanda,AO,2021-04-14 15:26:16,-8.8368,13.2343,86.0,70,20,8.05
278,Laguna,US,2021-04-14 15:27:30,38.421,-121.4238,52.0,87,1,5.75
279,Lompoc,US,2021-04-14 15:27:30,34.6391,-120.4579,53.01,71,65,5.48
280,Olden,NO,2021-04-14 15:27:31,61.8364,6.8064,44.6,57,40,3.44
281,Hoquiam,US,2021-04-14 15:27:31,46.9809,-123.8893,45.0,81,1,8.05
282,Yara,CU,2021-04-14 15:27:31,20.2753,-76.9533,86.16,29,5,16.02
283,Lewisville,US,2021-04-14 15:27:32,33.0462,-96.9942,61.0,72,90,11.5
284,Narsaq,GL,2021-04-14 15:27:32,60.9167,-46.05,35.6,75,20,6.91
285,Hella,NO,2021-04-14 15:27:33,67.2,14.4333,39.2,60,75,24.16
286,Fiumicino,IT,2021-04-14 15:27:33,41.7675,12.2291,59.0,44,0,8.05
287,Beringovskiy,RU,2021-04-14 15:27:33,63.05,179.3167,-3.05,97,50,7.34
288,Kalabo,ZM,2021-04-14 15:27:34,-14.97,22.6814,83.12,36,86,7.61
289,Storforshei,NO,2021-04-14 15:27:34,66.4043,14.5233,39.0,60,75,11.5
290,Ilulissat,GL,2021-04-14 15:27:35,69.2167,-51.1,19.4,79,75,17.27
291,Carballo,ES,2021-04-14 15:27:35,43.213,-8.691,66.2,52,0,16.11
292,Richards Bay,ZA,2021-04-14 15:27:36,-28.783,32.0377,80.46,72,17,8.79
293,Pokhara,NP,2021-04-14 15:27:36,28.2333,83.9833,74.52,17,16,8.37
294,Zhanakorgan,KZ,2021-04-14 15:27:36,43.9098,67.2495,66.13,24,84,16.26
295,Puri,IN,2021-04-14 15:27:37,19.8,85.85,87.8,30,75,5.75
296,Baykit,RU,2021-04-14 15:24:08,61.67,96.37,15.26,96,63,3.4
297,Nicoya,CR,2021-04-14 15:27:37,10.1483,-85.452,87.8,55,40,10.36
298,Pareora,NZ,2021-04-14 15:27:38,-44.4871,171.2132,53.01,97,95,7.49
299,Gavle,SE,2021-04-14 15:27:38,60.6745,17.1417,48.0,37,96,5.01
300,Cehegin,ES,2021-04-14 15:27:39,38.0924,-1.7985,64.0,55,20,11.5
301,Sasykoli,RU,2021-04-14 15:27:39,47.5515,46.9968,67.03,27,1,9.1
302,San Pedro,PH,2021-04-14 15:27:40,14.35,121.0167,82.99,74,20,6.91
303,Taoudenni,ML,2021-04-14 15:27:40,22.6783,-3.9836,104.25,8,73,11.95
304,Itambe,BR,2021-04-14 15:27:40,-15.245,-40.6244,86.38,36,11,5.93
305,Cururupu,BR,2021-04-14 15:26:47,-1.8283,-44.8683,87.35,64,32,7.05
306,Maiduguri,NG,2021-04-14 15:27:41,11.8464,13.1603,104.2,7,100,8.7
307,Nieuw Amsterdam,SR,2021-04-14 15:27:41,5.8833,-55.0833,88.0,70,75,6.91
308,Fort Nelson,CA,2021-04-14 15:27:42,58.8053,-122.7002,33.8,64,20,4.61
309,Sao Jose Da Coroa Grande,BR,2021-04-14 15:27:42,-8.8978,-35.1478,82.76,71,29,6.4
310,Qasigiannguit,GL,2021-04-14 15:27:42,68.8193,-51.1922,19.4,79,75,17.27
311,Camana,PE,2021-04-14 15:27:43,-16.6228,-72.7111,71.55,73,100,9.31
312,High Level,CA,2021-04-14 15:25:01,58.5169,-117.136,33.8,69,20,3.87
313,Basco,PH,2021-04-14 15:27:43,20.4487,121.9702,77.65,76,23,14.16
314,Chake Chake,TZ,2021-04-14 15:27:44,-5.2459,39.7666,80.08,80,100,9.78
315,Shubarshi,KZ,2021-04-14 15:27:44,48.5872,57.1869,60.57,41,46,10.67
316,Vardo,NO,2021-04-14 15:27:44,70.3705,31.1107,30.2,93,90,11.5
317,Poso,ID,2021-04-14 15:27:45,-1.3959,120.7524,78.01,81,99,4.68
318,Isetskoye,RU,2021-04-14 15:27:45,56.4858,65.3226,56.66,82,28,7.67
319,Mnogovershinnyy,RU,2021-04-14 15:27:46,53.9353,139.9242,16.18,92,100,18.05
320,Jiaxing,CN,2021-04-14 15:27:46,30.7522,120.75,55.0,65,100,1.99
321,Longyearbyen,SJ,2021-04-14 15:24:48,78.2186,15.6401,6.8,61,20,11.5
322,Nelson Bay,AU,2021-04-14 15:27:47,-32.7167,152.15,64.99,72,83,1.14
323,Ouadda,CF,2021-04-14 15:27:47,8.0777,22.4007,99.05,7,68,4.59
324,Betare Oya,CM,2021-04-14 15:27:47,5.6,14.0833,83.26,52,81,5.1
325,Celestun,MX,2021-04-14 15:27:48,20.8667,-90.4,83.84,61,0,13.29
326,Jumla,NP,2021-04-14 15:27:48,29.2747,82.1838,51.51,37,75,4.05
327,Avera,US,2021-04-14 15:27:49,33.194,-82.5271,77.0,53,1,6.91
328,Mackenzie,CA,2021-04-14 15:27:49,55.2999,-123.1698,32.0,69,1,2.3
329,Mareeba,AU,2021-04-14 15:27:49,-17.0,145.4333,75.2,78,40,6.91
330,Kaitangata,NZ,2021-04-14 15:27:50,-46.2817,169.8464,46.98,95,100,3.67
331,Sumbe,AO,2021-04-14 15:27:51,-11.2061,13.8437,87.8,69,40,4.61
332,Coswig,DE,2021-04-14 15:27:51,51.1333,13.5833,45.0,42,20,11.5
333,Coihaique,CL,2021-04-14 15:27:51,-45.5752,-72.0662,55.4,54,40,4.61
334,Portobelo,PA,2021-04-14 15:27:52,9.55,-79.65,89.6,62,40,13.8
335,Zhanaozen,KZ,2021-04-14 15:27:53,43.3,52.8,74.41,15,59,18.39
336,Souillac,MU,2021-04-14 15:27:53,-20.5167,57.5167,80.6,69,75,8.05
337,Lorengau,PG,2021-04-14 15:27:53,-2.0226,147.2712,81.12,75,83,7.29
338,Mugumu,TZ,2021-04-14 15:27:54,-1.85,34.7,66.06,88,99,5.08
339,Severnyy,RU,2021-04-14 15:27:54,50.677,36.5532,62.6,48,0,6.71
340,Fort Frances,CA,2021-04-14 15:26:00,48.5999,-93.4003,35.01,86,90,11.5
341,Finspang,SE,2021-04-14 15:27:55,58.7058,15.7674,48.2,29,75,5.75
342,Lewistown,US,2021-04-14 15:27:55,40.5992,-77.5714,55.4,79,20,6.91
343,Strakonice,CZ,2021-04-14 15:27:56,49.2614,13.9024,46.0,47,100,10.65
344,Conchas,BR,2021-04-14 15:27:56,-23.0153,-48.0106,77.18,48,2,9.86
345,Portland,US,2021-04-14 15:25:21,45.5234,-122.6762,48.99,49,20,6.91
346,Talnakh,RU,2021-04-14 15:27:57,69.4865,88.3972,-2.36,97,75,2.46
347,Petrolina,BR,2021-04-14 15:27:57,-9.3986,-40.5008,87.8,45,40,5.75
348,Rodekro,DK,2021-04-14 15:27:58,55.0702,9.3164,48.99,49,0,4.61
349,Mae Ramat,TH,2021-04-14 15:27:58,16.984,98.5166,75.65,90,99,2.08
350,Maragogi,BR,2021-04-14 15:27:58,-9.0122,-35.2225,83.03,71,32,7.18
351,Erenhot,CN,2021-04-14 15:27:59,43.6475,111.9767,52.88,24,75,20.96
352,Husavik,IS,2021-04-14 15:27:59,66.0449,-17.3389,51.8,43,40,12.66
353,Katsuura,JP,2021-04-14 15:27:59,35.1333,140.3,53.6,82,75,17.27
354,Haines Junction,CA,2021-04-14 15:28:00,60.7522,-137.5108,33.8,80,100,3.44
355,Khorinsk,RU,2021-04-14 15:28:00,52.1657,109.7726,26.56,70,100,5.26
356,Maumere,ID,2021-04-14 15:28:01,-8.6199,122.2111,79.05,78,8,5.35
357,Strezhevoy,RU,2021-04-14 15:28:01,60.7333,77.5889,37.4,93,75,2.24
358,Bambous Virieux,MU,2021-04-14 15:28:02,-20.3428,57.7575,80.6,69,75,8.05
359,Nanakuli,US,2021-04-14 15:28:02,21.3906,-158.1547,66.2,72,1,3.44
360,Sardice,CZ,2021-04-14 15:28:02,48.964,17.0281,48.0,61,75,9.22
361,Amuntai,ID,2021-04-14 15:28:03,-2.4177,115.2494,74.35,94,61,2.15
362,Praia,CV,2021-04-14 15:27:16,14.9215,-23.5087,82.4,44,0,28.77
363,Banjar,ID,2021-04-14 15:28:03,-8.19,114.9675,82.4,83,20,5.75
364,Ovalle,CL,2021-04-14 15:28:04,-30.5983,-71.2003,69.62,63,18,3.94
365,Vredendal,ZA,2021-04-14 15:28:04,-31.6683,18.5012,100.13,11,31,17.87
366,Yulara,AU,2021-04-14 15:28:05,-25.2406,130.9889,62.6,67,32,9.22
367,Ixtapa,MX,2021-04-14 15:28:05,20.7,-105.2,73.4,78,40,2.73
368,Atar,MR,2021-04-14 15:28:05,20.5169,-13.0499,96.98,11,85,15.52
369,Honiara,SB,2021-04-14 15:28:06,-9.4333,159.95,77.27,83,100,2.26
370,Monrovia,LR,2021-04-14 15:28:06,6.3005,-10.7969,84.2,70,75,6.91
371,Sinjar,IQ,2021-04-14 15:28:06,36.3209,41.8754,65.7,29,23,7.7
372,Nome,US,2021-04-14 15:28:07,64.5011,-165.4064,28.0,100,90,6.91
373,Mogadishu,SO,2021-04-14 15:25:48,2.0371,45.3438,86.0,62,40,10.36
374,Aleksinac,RS,2021-04-14 15:28:07,43.5417,21.7078,45.0,61,90,11.5
375,Ormara,PK,2021-04-14 15:24:28,25.2088,64.6357,80.26,74,90,14.54
376,Kyzyl-Suu,KG,2021-04-14 15:28:08,42.3414,78.0056,47.53,53,34,4.45
377,Sistranda,NO,2021-04-14 15:28:08,63.7256,8.834,44.6,57,20,12.66
378,Shirvan,AZ,2021-04-14 15:28:08,39.9509,48.8994,69.04,40,31,8.61
379,San Javier,ES,2021-04-14 15:28:09,37.8063,-0.8374,63.0,72,75,12.66
380,Grand Gaube,MU,2021-04-14 15:28:09,-20.0064,57.6608,80.01,75,40,4.0
381,Cap Malheureux,MU,2021-04-14 15:28:09,-19.9842,57.6142,80.01,75,38,4.0
382,Baker City,US,2021-04-14 15:28:10,44.7749,-117.8344,37.0,38,1,24.16
383,Kichmengskiy Gorodok,RU,2021-04-14 15:28:10,59.9816,45.7854,57.6,67,100,11.72
384,Nizhnyaya Poyma,RU,2021-04-14 15:28:11,56.1622,97.1933,31.37,94,100,4.27
385,Kyra,RU,2021-04-14 15:28:11,49.5776,111.9753,34.21,34,100,9.48
386,La Ronge,CA,2021-04-14 15:28:11,55.1001,-105.2842,26.6,46,22,5.75
387,Olinda,BR,2021-04-14 15:28:12,-8.0089,-34.8553,78.8,83,75,9.22
388,Buraydah,SA,2021-04-14 15:28:12,26.326,43.975,82.4,30,0,16.11
389,Faanui,PF,2021-04-14 15:28:13,-16.4833,-151.75,81.12,72,97,5.46
390,Podor,MR,2021-04-14 15:28:13,16.6527,-14.9587,105.96,7,0,14.58
391,Betafo,MG,2021-04-14 15:28:14,-19.8333,46.85,61.93,93,100,0.94
392,Benghazi,LY,2021-04-14 15:28:14,32.1167,20.0667,67.05,59,7,15.23
393,Kitami,JP,2021-04-14 15:28:14,43.8031,143.8908,36.0,62,94,8.99
394,Iguatemi,BR,2021-04-14 15:28:15,-23.6803,-54.5611,83.82,46,9,8.77
395,Kijang,KR,2021-04-14 15:28:16,35.2442,129.2139,48.2,71,0,2.3
396,Kirkenaer,NO,2021-04-14 15:28:16,60.4564,12.0582,46.4,42,0,9.22
397,Harnosand,SE,2021-04-14 15:28:17,62.6323,17.9379,46.4,42,75,8.05
398,Dolores,AR,2021-04-14 15:28:17,-36.3132,-57.6792,69.48,63,0,10.31
399,La Asuncion,VE,2021-04-14 15:28:18,11.0333,-63.8628,82.87,73,100,13.33
400,Cockburn Town,TC,2021-04-14 15:28:18,21.4612,-71.1419,78.8,57,40,11.5
401,Balkhash,KZ,2021-04-14 15:28:19,46.844,74.9804,53.13,32,0,18.7
402,Hami,CN,2021-04-14 15:28:19,42.8,93.45,57.56,12,5,11.41
403,Mahajanga,MG,2021-04-14 15:28:19,-15.7167,46.3167,80.6,78,20,4.61
404,Te Anau,NZ,2021-04-14 15:28:20,-45.4167,167.7167,50.2,89,99,3.8
405,Meulaboh,ID,2021-04-14 15:28:20,4.1363,96.1285,79.56,80,100,3.2
406,Lucapa,AO,2021-04-14 15:28:21,-8.4192,20.7447,69.37,89,100,6.04
407,Waycross,US,2021-04-14 15:28:03,31.2136,-82.354,81.0,57,1,6.91
408,Mecca,SA,2021-04-14 15:24:12,21.4267,39.8261,86.49,26,4,17.16
409,Guanica,PR,2021-04-14 15:28:21,17.9716,-66.908,87.01,54,81,3.44
410,Kaeo,NZ,2021-04-14 15:28:22,-35.1,173.7833,57.99,87,1,3.0
411,Egvekinot,RU,2021-04-14 15:28:22,66.3167,-179.1667,3.51,87,99,10.65
412,Asfi,MA,2021-04-14 15:28:22,32.2994,-9.2372,65.25,80,84,12.12
413,Szczecinek,PL,2021-04-14 15:28:23,53.7079,16.6994,43.0,56,100,10.74
414,Corner Brook,CA,2021-04-14 15:25:46,48.9667,-57.9484,48.2,65,20,16.11
415,Alta Floresta,BR,2021-04-14 15:28:24,-9.8756,-56.0861,87.8,70,75,3.44
416,Banyo,CM,2021-04-14 15:28:24,6.75,11.8167,84.15,41,81,7.36
417,Vila Velha,BR,2021-04-14 15:28:24,-20.3297,-40.2925,81.0,54,40,11.5
418,Nishihara,JP,2021-04-14 15:28:25,26.1842,127.7558,68.0,72,75,5.75
419,Pembroke,CA,2021-04-14 15:28:25,45.8168,-77.1162,55.4,67,75,2.3
420,Vagay,RU,2021-04-14 15:28:25,57.9375,69.0217,47.52,92,75,4.47
421,Sosnovo-Ozerskoye,RU,2021-04-14 15:28:26,52.5249,111.5418,25.47,62,100,8.25
422,Port Pirie,AU,2021-04-14 15:28:26,-33.1833,138.0167,55.4,76,90,4.61
423,Santo Estevao,BR,2021-04-14 15:28:27,-12.4303,-39.2514,90.19,33,56,7.78
424,Wamba,NG,2021-04-14 15:28:27,8.9333,8.6,100.45,21,88,6.42
425,Nguru,NG,2021-04-14 15:28:28,12.8791,10.4526,104.32,4,8,11.59
426,Manaira,BR,2021-04-14 15:28:28,-7.7061,-38.1544,86.77,41,28,5.3
427,Caxito,AO,2021-04-14 15:28:28,-8.5785,13.6643,86.0,70,20,8.05
428,Jinxi,CN,2021-04-14 15:28:29,30.4323,116.2922,58.48,85,100,4.41
429,Maymyo,MM,2021-04-14 15:28:29,22.0333,96.4667,75.92,30,85,1.88
430,Maningrida,AU,2021-04-14 15:28:29,-12.0667,134.2667,77.13,81,55,8.81
431,Nueva Guinea,NI,2021-04-14 15:28:30,11.6876,-84.4562,79.0,78,98,11.32
432,Cooma,AU,2021-04-14 15:28:30,-36.2333,149.1333,42.8,70,0,4.61
433,Salalah,OM,2021-04-14 15:28:31,17.0151,54.0924,82.4,74,0,6.91
434,Nuuk,GL,2021-04-14 15:28:31,64.1835,-51.7216,26.6,93,90,12.66
435,Karratha,AU,2021-04-14 15:28:31,-20.7377,116.8463,82.9,68,85,6.64
436,Kirakira,SB,2021-04-14 15:28:32,-10.4544,161.9205,79.45,84,41,3.83
437,Calama,CL,2021-04-14 15:28:32,-22.4667,-68.9333,69.8,13,0,8.05
438,Srandakan,ID,2021-04-14 15:28:33,-7.9386,110.2506,77.09,87,100,3.11
439,Nantucket,US,2021-04-14 15:28:33,41.2835,-70.0995,50.0,62,90,11.5
440,Quatre Cocos,MU,2021-04-14 15:28:33,-20.2078,57.7625,80.6,69,75,8.05
441,Poanas,MX,2021-04-14 15:28:34,25.7667,-103.6167,77.0,50,1,3.38
442,Sao Lourenco Do Sul,BR,2021-04-14 15:28:34,-31.3653,-51.9783,77.0,50,40,14.97
443,Sibolga,ID,2021-04-14 15:28:35,1.7427,98.7792,77.29,85,68,2.39
444,Bom Jesus Da Lapa,BR,2021-04-14 15:28:35,-13.255,-43.4181,96.08,24,81,2.77
445,Mayumba,GA,2021-04-14 15:28:35,-3.432,10.6554,84.94,67,94,4.5
446,Adrar,MR,2021-04-14 15:28:36,20.5022,-10.0711,94.91,10,90,14.5
447,Aras,ES,2021-04-14 15:28:36,42.5617,-2.356,69.8,37,20,4.61
448,Kiama,AU,2021-04-14 15:28:36,-34.6833,150.8667,66.0,58,7,11.5
449,Leshukonskoye,RU,2021-04-14 15:28:37,64.8989,45.7622,36.32,97,100,5.19
450,Huangmei,CN,2021-04-14 15:28:37,30.1924,116.025,59.32,82,100,4.21
451,Acapulco,MX,2021-04-14 15:28:37,16.8634,-99.8901,80.6,78,90,6.91
452,Hanzhong,CN,2021-04-14 15:28:38,33.0728,107.0303,49.5,94,98,0.87
453,Santander,ES,2021-04-14 15:25:08,43.4647,-3.8044,57.2,62,0,11.5
454,Manono,CD,2021-04-14 15:28:38,-7.3,27.4167,70.75,96,100,3.15
455,Kalmunai,LK,2021-04-14 15:28:39,7.4167,81.8167,82.56,74,100,9.37
456,Sika,GM,2021-04-14 15:28:39,13.3546,-16.345,87.8,40,6,13.8
457,Herat,AF,2021-04-14 15:28:39,34.5,62.0,68.0,37,75,3.44
458,Buta,CD,2021-04-14 15:28:40,2.7858,24.73,79.25,67,92,2.82
459,Moose Factory,CA,2021-04-14 15:28:40,51.2585,-80.6094,42.8,70,20,9.22
460,Seoul,KR,2021-04-14 15:28:41,37.5683,126.9778,44.6,81,0,4.61
461,Bitung,ID,2021-04-14 15:28:41,1.4451,125.1824,75.2,94,40,2.3
462,Puntarenas,CR,2021-04-14 15:28:41,9.9763,-84.8384,77.0,69,75,13.8
463,Vostochnyy,RU,2021-04-14 15:28:42,55.8167,37.8667,69.8,26,0,6.71
464,Hongjiang,CN,2021-04-14 15:28:42,27.11,109.9956,58.17,96,100,4.0
465,Salta,AR,2021-04-14 15:27:21,-24.7859,-65.4117,69.8,60,75,4.0
466,Ormstown,CA,2021-04-14 15:26:47,45.1334,-73.9992,55.4,50,68,4.61
467,Sovetskiy,RU,2021-04-14 15:28:43,61.3614,63.5842,49.08,88,63,10.09
468,Sorland,NO,2021-04-14 15:28:43,67.667,12.6934,39.2,56,75,18.41
469,Port Hardy,CA,2021-04-14 15:28:44,50.6996,-127.4199,42.8,100,90,4.61
470,Pietarsaari,FI,2021-04-14 15:28:44,63.65,22.6833,42.8,52,0,9.22
471,Dodge City,US,2021-04-14 15:28:45,37.7528,-100.0171,44.01,60,1,16.11
472,Zhigansk,RU,2021-04-14 15:28:45,66.7697,123.3711,19.44,91,100,9.86
473,Kavaratti,IN,2021-04-14 15:28:46,10.5669,72.642,84.58,66,4,5.32
474,Lundazi,ZM,2021-04-14 15:28:46,-12.2929,33.1782,67.84,86,94,7.36
475,Huicheng,CN,2021-04-14 15:26:15,23.0385,116.2899,66.2,77,75,11.18
476,Elliot Lake,CA,2021-04-14 15:28:46,46.3834,-82.6331,42.8,65,90,16.11
477,Durant,US,2021-04-14 15:28:47,33.994,-96.3708,57.2,94,90,6.91
478,Kelvington,CA,2021-04-14 15:28:47,52.1667,-103.5343,26.6,68,48,4.61
479,Esil,KZ,2021-04-14 15:28:48,51.9556,66.4042,40.87,65,41,6.55
480,Kremenchuk,UA,2021-04-14 15:28:48,49.0973,33.4197,54.86,63,100,5.21
481,Boa Vista,BR,2021-04-14 15:28:48,2.8197,-60.6733,86.0,66,75,5.75
482,Weligama,LK,2021-04-14 15:27:14,5.9667,80.4167,80.2,80,100,3.31
483,Pacific Grove,US,2021-04-14 15:25:53,36.6177,-121.9166,53.6,66,90,3.44
484,Naze,JP,2021-04-14 15:28:49,28.3667,129.4833,60.44,65,100,11.95
485,Gat,IL,2021-04-14 15:27:04,31.61,34.7642,69.01,49,58,1.99
486,Derzhavinsk,KZ,2021-04-14 15:28:50,51.1,66.3167,43.63,68,1,9.33
487,Ariquemes,BR,2021-04-14 15:28:50,-9.9133,-63.0408,85.68,65,32,4.29
488,Pandua,IN,2021-04-14 15:28:51,23.0833,88.2833,84.2,79,20,11.5
489,Imbituba,BR,2021-04-14 15:28:51,-28.24,-48.6703,73.4,68,75,4.61
490,Dalby,AU,2021-04-14 15:28:51,-27.1833,151.2667,50.0,87,0,5.75
491,Tazovskiy,RU,2021-04-14 15:25:28,67.4667,78.7,14.32,95,96,5.1
492,Zalaegerszeg,HU,2021-04-14 15:28:52,46.84,16.8439,44.6,76,100,17.27
493,Divnogorsk,RU,2021-04-14 15:28:52,55.9594,92.3619,33.8,93,90,6.71
494,Bell Ville,AR,2021-04-14 15:28:53,-32.6259,-62.6887,75.99,51,0,13.0
495,Zdunska Wola,PL,2021-04-14 15:28:53,51.5992,18.9397,37.99,86,100,7.0
496,Natal,BR,2021-04-14 15:28:53,-5.795,-35.2094,87.8,66,40,14.97
497,Nemuro,JP,2021-04-14 15:28:54,43.3236,145.575,33.22,85,100,10.89
498,Estacion Coahuila,MX,2021-04-14 15:28:54,32.1939,-115.0017,64.4,36,1,6.91
499,Chapais,CA,2021-04-14 15:28:54,49.7834,-74.8492,57.2,28,1,11.5
500,Bilma,NE,2021-04-14 15:28:55,18.6853,12.9164,102.63,4,0,10.42
501,Hamilton,US,2021-04-14 15:28:55,39.1834,-84.5333,55.0,58,75,3.18
502,Kampong Thum,KH,2021-04-14 15:28:55,12.7111,104.8887,82.47,72,70,1.9
503,Walvis Bay,NA,2021-04-14 15:28:56,-22.9575,14.5053,88.0,35,0,8.99
504,Sabha,LY,2021-04-14 15:28:56,27.0377,14.4283,89.24,12,24,11.5
505,Concepcion Del Oro,MX,2021-04-14 15:28:56,24.6333,-101.4167,67.48,31,5,2.57
506,Grand Forks,US,2021-04-14 15:28:57,47.9417,-97.4337,28.99,100,90,18.41
507,Trairi,BR,2021-04-14 15:28:57,-3.2778,-39.2689,86.59,63,100,11.54
508,Blackwater,AU,2021-04-14 15:28:58,-23.5833,148.8833,63.77,75,0,7.14
509,Shasta Lake,US,2021-04-14 15:28:58,40.6804,-122.3708,55.4,33,1,5.75
510,Moa,CU,2021-04-14 15:28:58,20.6569,-74.9403,79.32,52,2,11.72
511,Saint-Augustin,CA,2021-04-14 15:28:59,51.226,-58.6502,45.28,43,0,3.47
512,Springbok,ZA,2021-04-14 15:28:59,-29.6643,17.8865,89.58,13,7,5.86
513,Pacifica,US,2021-04-14 15:29:00,37.6138,-122.4869,52.0,71,20,5.75
514,Dongsheng,CN,2021-04-14 15:29:00,39.8161,109.9776,47.03,36,41,15.1
515,Vanavara,RU,2021-04-14 15:29:01,60.34,102.2797,21.47,91,100,3.51
516,Buala,SB,2021-04-14 15:29:01,-8.145,159.5921,79.54,79,99,3.33
517,Bumba,CD,2021-04-14 15:29:02,2.1833,22.4667,86.18,51,99,1.07
518,Kurumkan,RU,2021-04-14 15:29:02,54.3,110.3,28.33,71,71,4.81
519,Warangal,IN,2021-04-14 15:29:02,18.0,79.5833,85.86,35,7,9.57
520,Margate,GB,2021-04-14 15:29:03,51.3813,1.3862,48.0,47,6,4.0
521,Linjiang,CN,2021-04-14 15:29:03,41.8069,126.9078,34.02,45,0,2.95
522,Sampit,ID,2021-04-14 15:29:03,-2.5333,112.95,73.71,97,94,2.57
523,San Juan,AR,2021-04-14 15:26:06,-31.5375,-68.5364,74.26,35,0,3.56
524,Nyurba,RU,2021-04-14 15:29:04,63.2842,118.3319,9.82,97,34,3.56
525,Bulgan,MN,2021-04-14 15:29:04,48.8125,103.5347,22.51,88,100,5.95
526,Anori,BR,2021-04-14 15:29:04,-3.7728,-61.6442,80.47,91,100,3.76
527,Makaryev,RU,2021-04-14 15:29:05,57.8797,43.8069,57.92,64,84,7.67
528,Sheridan,US,2021-04-14 15:24:17,44.8333,-106.9173,30.0,69,90,8.05
529,Biaora,IN,2021-04-14 15:25:16,23.8667,76.9167,89.71,14,95,9.04
530,Shelburne,CA,2021-04-14 15:29:05,44.0787,-80.2041,57.0,67,7,8.7
531,Dondo,MZ,2021-04-14 15:29:06,-19.6094,34.7431,82.4,65,20,5.53
532,Surt,LY,2021-04-14 15:29:06,31.2089,16.5887,63.28,62,50,12.41
533,Ciudad Del Maiz,MX,2021-04-14 15:29:07,22.4,-99.6,75.94,52,10,1.43
534,Bathsheba,BB,2021-04-14 15:29:07,13.2167,-59.5167,82.4,61,75,14.97
535,Atbasar,KZ,2021-04-14 15:29:07,51.8,68.3333,32.9,82,22,4.0
536,Do Gonbadan,IR,2021-04-14 15:29:08,30.3586,50.7981,80.6,28,20,13.8
537,Caronport,CA,2021-04-14 15:29:08,50.4501,-105.8179,28.4,74,85,6.91
538,Sola,VU,2021-04-14 15:29:08,-13.8833,167.55,82.58,70,43,14.05
539,Miles City,US,2021-04-14 15:29:09,46.4083,-105.8406,26.6,80,90,5.75
540,Rio Grande,BR,2021-04-14 15:29:09,-32.035,-52.0986,77.0,50,40,14.97
541,Letka,RU,2021-04-14 15:29:10,59.6011,49.4232,55.0,73,11,10.33
542,Lima,PE,2021-04-14 15:29:10,-12.0432,-77.0282,68.0,88,90,5.75
543,Svetlogorsk,BY,2021-04-14 15:29:10,52.6333,29.7333,50.05,80,100,5.08
544,Saint Anthony,US,2021-04-14 15:29:11,45.0205,-93.218,37.4,80,90,12.66
545,Aberystwyth,GB,2021-04-14 15:29:11,52.4155,-4.0829,51.01,100,65,1.99
546,Vitim,RU,2021-04-14 15:29:12,59.4511,112.5578,29.16,97,100,5.59
547,Boa Viagem,BR,2021-04-14 15:29:12,-5.1275,-39.7322,89.26,48,65,7.72
548,Saint Paul,US,2021-04-14 15:29:12,44.9444,-93.0933,37.4,75,90,11.5
549,Laurinburg,US,2021-04-14 15:29:13,34.7741,-79.4628,77.0,43,1,8.05
